"","logFC_1_s","logFC_2_s","logFC_3_s","logFC_5_s","logFC_6_s","logFC_7_s","logFC_8_s","logFC_9_s","logFC_10_s","logFC_11_s","logFC_12_s","logFC_13_s","logFC_14_s","logFC_15_s","logFC_16_s","logFC_17_s","logFC_18_s"
"mus205",0,0.185839342073062,0.12828033309272,0.168612158779385,0.0594272900108064,0.351780755531555,0.186210042093239,0.444235482805928,0.225459476580782,0.529991203495892,0.282903738391837,0.00695990594498186,0.268163704636332,0.261361978759744,0.241878421472962,0.190174966236107,0.332779668987725
"Myd88",0,0.0177708109499743,0.175288806628762,-0.0565621223154613,-0.103195271399577,-0.0129018639343181,-0.0279764599682597,0.175863985184034,0.251899904444234,0.0715925591209849,0.0670308609299619,0.0778720413403988,0.213332411211181,0.156793354543535,0.339861158434901,0.192341320551498,0.252280621895892
"Myo61F",0,0.192565404560771,0.564050080426013,0.282217605901967,0.206286302868824,0.646106894044349,0.277023879409688,0.447330795080917,0.7602355302394,0.702728510623047,0.291643909869798,0.884404269880362,0.857495262443553,0.808478150258314,0.843408570872963,1.02936384002238,0.883148009538704
"mys",0,0.275549736053801,0.441642518230894,0.0169048294885128,-0.122416627983884,0.172682982888342,-0.139878464338143,0.14044905589405,0.167173677973419,0.12903066716503,-0.0130738478285624,0.174927973255189,0.155538068176656,0.239890439538088,0.236099861117068,0.116600090407831,0.131048059453398
"Mys45A",0,-0.0481766951446101,0.0527410130661732,0.0931345587524497,0.362348127800495,0.297171726313072,0.334427379770665,0.355889865647377,0.143446747491649,0.213242636338373,0.207841206131911,0.299136247214372,0.207190648487829,0.204216390425812,0.13356800863272,0.2437465849892,0.0257054010268529
"Naa15-16",0,-0.0170851036366004,0.108993489012585,0.163621488472491,-0.122015632515639,0.170910051703768,0.298691013562487,0.264173705760687,0.188961411059292,0.104654360047387,0.190166133458959,0.249539651702878,0.122308630360063,0.11938554346248,0.110917030037908,0.0970414898676815,0.143656396564747
"Naa20A",0,0.0019833480927911,-0.0170825765650537,-0.0611559944819335,0.248864291236881,0.162253663230862,0.336371573762637,0.404981571565807,0.251770523794828,0.229285989583728,0.349114074682961,0.308912702767621,0.25417663557217,0.323809199472696,0.275293300922139,0.346129535748427,0.2552718242398
"Nadsyn",0,-0.177810328866579,-0.12112455456209,-0.721005347564206,-0.883191365901854,-0.499794916219605,-0.330721315212339,-0.0981968889195883,0.110026233236955,-0.0536253904604083,-0.04208610111049,0.0930324164473504,0.252437331536981,0.16020891041191,0.238310937484946,0.316439780629809,0.285057575001479
"Nc73EF",0,-0.0107987019526181,-0.0645936964048879,-0.247848684561269,-0.385267079968314,-0.247509594931582,-0.330400907550528,-0.219634866547752,-0.183879158060764,-0.39821213600673,-0.183901321735172,0.0367691333726441,0.165895507547596,-0.105340948117885,-0.240300511183291,0.0965935382045675,0.277791852542839
"nclb",0,0.0250454944129457,0.0277802229760145,0.315351087057209,0.612489891091878,0.544937138472629,0.433168849578071,0.589087086697375,0.309795226055746,0.445040081731492,0.422924080886109,0.323863756883373,0.333447368022298,0.376234897349475,0.395797525856367,0.38467333899897,0.222691325672738
"nec",0,0.478690437448356,0.8649857661591,1.08884868721177,1.06579547130896,0.952146030931227,1.00065012416316,0.916587820124019,0.567506317622382,0.264031583797662,0.545795114878943,0.653258497013111,0.529340639195538,1.03130931009167,0.470405162917234,0.768942703337695,0.533237427653954
"NHP2",0,-0.0166191016689137,-0.140919504497575,0.202842421472377,0.734636737921042,0.436040048524784,0.546048473838967,0.517022677736416,0.29499625765366,0.310775982737361,0.264161078808164,0.248407134541144,0.0922810698180303,0.173362853696774,0.106743380720703,0.426240400613481,-0.104343895030295
"NijA",0,1.03567819667504,1.22040753384436,-0.132392466166847,0.125814723472043,0.0793262018702583,-0.167385981903048,-0.183660017953195,-0.160617568967425,-0.567274219105261,-0.636009120839901,-0.376282541967224,0.0513879028602018,-0.257596290569126,-0.384110563954469,-0.390912355914411,0.2114899024993
"NimB3",0,0.12722684907571,0.508000255046368,0.605061660985386,1.45788692096604,1.1905800489535,1.63228565421769,1.85977153699639,1.58226348868254,1.18009175139715,1.44026409440364,1.16837307323887,0.715593445613121,1.23124101966962,0.34677475264664,0.96098191491531,0.313735326882636
"NimB4",0,-0.15755394168115,-0.213286539767368,-0.66145104482264,-0.301690743741579,-0.617829025032505,-0.390854202384975,0.461392250708489,0.307702723886397,0.280329674855023,0.47696868124611,0.561514554688491,0.655327535746703,0.868378221698118,0.394187941624644,0.732939174589489,0.447422920458701
"NimC1",0,-0.309428889867959,-0.849708786731254,-1.14131079721778,-0.708963933513956,-0.962781019946094,-0.283332638508942,0.538457620123695,0.804332443295919,0.863875817588404,0.855018701501893,0.987499900888444,1.13658959790499,0.960637946659039,0.771186811032837,0.8212183282465,0.615533450871769
"NimC2",0,-0.0204861982426374,-0.507750678725064,-1.81075561462158,-1.67566142362089,-1.35002736837396,-1.04227421005528,-0.495418179900613,-0.196819207958566,-0.0264481081591031,0.136822313082991,0.00448152702714477,0.733800468009859,0.532142624924923,0.0624558865125552,0.27993079354789,0.232328481815953
"ninaD",0,0.318471302753939,-0.249104576024451,-1.40796909928034,-0.166088309442705,-0.638435520159834,0.545424475798574,1.78476381095128,1.32590688343866,1.71849074594265,1.14809162854224,1.66346668205002,1.72575730586235,2.0600129140611,1.06372047515387,2.15106159569819,1.95063234693651
"ninaE",0,-0.0488315571999554,0.0312323055442167,0.022976584979574,0.0541050329278896,-0.0183770487132673,-0.00300963659689124,0.149354987568266,0.121862572193017,0.00685932978826287,0.0778675765894068,0.0998291703035825,0.0850168806045009,0.12563866573724,0.10909985772804,0.130385693588499,0.118960132467768
"Nipsnap",0,-0.0161370860097376,-0.0825958115258265,-0.425817855350796,-0.204835525244436,-0.457310489256577,-0.414643006075724,-0.101489967180679,-0.0247090224695627,-0.0795281250324225,-0.147010584325455,0.0746228945904832,0.310113541283601,0.292644813427863,0.168816366175924,0.271369567579669,0.337556064897342
"Nle",0,0.0267505583761047,0.256652688144553,0.272330345168828,0.642334864237955,0.426621294622023,0.398327681701355,0.292002063828636,0.298529886588615,0.236605708109938,0.337432969341911,0.368599804048057,0.157141173106362,0.288204279340662,0.282888934767327,0.166382892393821,0.180322673270068
"Nmd3",0,0.0521735863377168,0.0707728379605248,0.0159213769263298,0.224445466830132,0.297873044999659,0.313373034972621,0.518798292111351,0.221047993100555,0.380471549770395,0.2149922449988,0.339154887840669,0.132491973176215,0.26617050869066,0.104881819535088,0.223129994945769,0.23898323598592
"Nmdmc",0,1.02907231060731,0.725834416445656,1.58793041150877,1.94603020995924,2.10748440165972,1.34740994644534,1.06791909967778,0.504465200832518,0.663800382240945,0.31241805897147,0.371603989670673,0.142704130212646,0.733529212442999,0.91606540230953,0.0943165158611432,0.920901627775858
"Nmnat",0,-0.0451061408170528,-0.0893751670222622,0.0315658930994953,0.244184939596152,0.042921617973132,0.0222531263785326,0.101987441713465,0.0597494498564259,0.134541206094067,0.0042123153660123,0.0546361858544078,-0.022444958485953,-0.025987385578448,0.0884023084769492,-0.0624891742494649,0.0867795355686996
"Nnp-1",0,-0.0709777716203162,0.0180847423753248,0.182919802858997,0.126730494709704,0.327730367522878,0.338418546237434,0.28486295070867,0.133486668138657,0.183524762119633,0.170311608464977,0.0545814317618403,0.025397311019649,0.107507051681044,0.125571407994411,0.0233393776557396,-0.0303162777207522
"nompA",0,-0.323506050688365,-0.517156286589922,-0.187410693464694,-0.291588564394064,-0.0650431846129018,0.00640546512263618,0.306810310256541,0.322377905766198,0.457645011266095,0.619899941284926,0.474498656479091,0.36859620564588,0.426018166080618,0.354817673957513,0.579689478054742,0.603413250950653
"Non1",0,-0.00983192257708865,0.0250690719618376,-0.0856540771568834,-0.0293211677333591,-0.0939356923689534,-0.193725623251892,-0.0602967128530345,-0.170907286844864,-0.21476192690414,-0.115254079321712,0.0215298508358295,0.0411834794813153,0.0879050802907262,0.0918021581488411,0.0223355832549164,0.271683384342865
"Non3",0,-0.0448494372840997,0.0573932259729402,0.0533506857714539,0.359336150707788,0.203424432400572,0.240524142771244,0.174847572807494,0.0173400010403162,0.0339825167469687,0.106282933182572,-0.0587970661391379,-0.0338456895144015,-0.0849192788051401,-0.105830098447197,0.0750372806386128,-0.153058116761668
"nop5",0,0.0909425330743145,0.508474008698654,0.8236926531042,0.973246883786628,1.1317253130379,1.09947914067472,0.821876088064869,0.459742770705224,0.4882414644244,0.524316286058228,0.435233267270131,0.219910083750274,0.444514073770875,0.446125324048008,0.417998396275192,0.216524460410812
"Nop56",0,-0.0733618432083105,0.183770064870369,0.413136419351271,0.639015243269601,0.780965292186709,0.751329184631234,0.621685354358634,0.296650514285994,0.345968586305092,0.412586755796746,0.470833862300426,0.102740364031772,0.357197878885664,0.207471041760475,0.297092306572412,0.139994752191957
"Nop60B",0,-0.108544632088919,0.208247563918641,0.628513768412177,0.876610943430688,0.97314016867645,0.913257156088913,0.631070473839365,0.296757908988352,0.446787951601337,0.564704120052199,0.48146431468516,0.176315044389134,0.440329512616707,0.378385187858214,0.408538553119794,0.21926042064929
"Nopp140",0,-0.0295466088905627,0.269168730848452,0.357234974297938,0.350177604174095,0.59919042919766,0.607202151349371,0.54516641028219,0.378356729056653,0.343396644609367,0.344716332094139,0.358247315243683,0.319912461001688,0.362015733406354,0.289724176351453,0.31929679798045,0.180571155954645
"nos",0,0.327894079045168,0.428861882245177,0.0404404834211383,-0.0908328432464919,0.428062379796987,0.489095474187929,-0.320405672674134,0.192894699810409,0.290659731910471,0.240062623922227,0.376476970814681,0.0520892106362527,0.320395244937408,0.176319616046704,-0.491033157076765,0.338847648300121
"Nost",0,-0.0216671127368375,0.000210283278366141,-0.239738774395149,-0.41740788173168,-0.0284197315075012,-0.172224418702299,0.0575361895354138,0.0866562835728084,0.156707747830328,0.0228615921488107,0.0929689097639494,0.130448442843556,0.145465378512148,0.165140003270925,0.083279164293363,0.229711295670996
"Npc1b",0,0.91995748226767,1.14420862443893,-0.603648460135272,0.236994146140167,1.09128607777949,1.02409167029874,1.74369800311822,2.06018503954439,0.885216567752266,-0.0503992726352003,1.17355022094779,1.56100044376179,1.85660778163612,1.7802346320115,1.70742336696131,1.96566571218993
"Npc2a",0,-0.0152282486168671,0.0540912822354818,-0.0481546574226419,0.354200318083872,-0.0924237829016228,-0.110221474211866,0.0929646216559297,0.107701589965745,-0.0886127321254335,-0.0689263280485397,0.00301257927127807,0.0540357045887472,0.129079579784439,0.0223659974389232,0.0642024494389277,0.0307743808499836
"Npc2d",0,0.496617871927336,0.854344464171474,0.733148836646877,1.17017433453212,1.02547016404707,1.24586738120269,1.65070497476968,1.34551707993072,0.637243694068242,0.333293946524928,0.126009612133307,1.36591489625761,1.24599411937295,0.723605051974892,0.230801525410062,1.00837572409244
"Npc2f",0,-0.341763947024631,-0.727909584806731,-0.67348120374132,-0.288303741891104,-1.09325007321773,-0.624631120950474,-0.414872852396369,-0.575027858138792,-1.12341481656697,-0.574433896411746,0.337618825038422,0.727788634333738,-0.230453966123073,-0.538246626877648,0.452865084672629,0.581176795460886
"Nplp2",0,0.156661786202658,-0.201678540487112,-1.08796299965993,-0.561547566114182,-1.08623718673512,-0.533793126499811,0.138728519553283,0.282583141729164,0.0767692660546828,0.027848815973881,0.0354836486469825,0.375899562687049,0.428689044790751,0.44709208435758,0.395231778479035,0.451156455941568
"Nplp3",0,-1.18907976473796,-1.35373432699745,-1.32167935529166,-1.20624145495948,-1.35721871230294,-1.68076426303472,-1.16343806789717,-1.08180442739656,-0.944667070195633,-0.484503661217593,-0.899392014428108,-0.604466457243375,-1.35968422172011,-1.32245141097046,-0.800206364777403,-1.23467838255689
"Ns1",0,0.00084844823914576,0.0622543030835008,0.07202885518483,0.307601460902997,0.268210606510348,0.340713378203408,0.309435341816728,0.122138420017341,0.22861693119303,0.313543926676138,0.319746911578685,0.183098166870582,0.321230231291863,0.194453329055947,0.244051445974626,0.255260218209401
"Ns2",0,0.027435942145309,0.0731379323728092,0.0626143483317954,0.247222111193429,0.158215045379866,0.0643640515216068,0.178948674822761,0.0396869732521656,0.130242039165609,0.0769308013773244,0.0995974835322073,0.0668978275502417,0.00535818752743733,0.164726590460889,0.17180606255226,0.145297371657927
"Nsun2",0,-0.151560111937055,0.0447850031172683,0.248916179715038,0.357794523603513,0.396825761484685,0.42666592270172,0.316310029466364,0.0973038052416779,0.188570330742651,0.148541587963862,0.23881919224229,0.0446786112040884,0.105889078348222,0.0561682399451859,0.124694849411215,-0.0174472316047733
"NtR",0,0.0523099080431959,-0.0337970722310388,-0.224382256032688,0.120025815353694,-0.49163356720188,-0.122717903057902,0.665545079816345,0.692248602766984,0.814703052158706,0.693926194480078,0.917621471935776,1.08677979664663,1.11125315222006,0.896470311071226,0.787898233214649,0.740106522804646
"Oat",0,-0.112555336736475,-0.255693559021258,-0.531913259316579,-0.358234128771422,-0.678252843546441,-0.415624196429222,0.104587146253846,0.19400869754166,-0.10193157917388,-0.209039921632242,-0.165179722128741,0.207021823509153,0.263715419471277,-0.00822096377664217,0.111806097928446,0.232887172640908
"Oatp33Ea",0,0.572480888876277,0.784465350042346,0.561437442127215,0.410474327155134,0.796063509290221,0.48026432132645,0.77536849170223,0.858506805004771,0.899741897753832,0.366833339725834,0.718288821604983,1.00727905233348,0.979935453078857,0.999163949450735,0.7196674290904,0.832895495264369
"Obp49a",0,0.302701012422121,-0.00305886015541068,0.390626975731564,0.46758277687493,0.365080204388913,1.11776419587944,1.22565750249776,1.30297657606382,1.07109900245378,1.20740769101822,1.21089421719868,1.14901923510248,1.21179396590928,1.21697955378879,1.28355391710294,1.3048047158879
"Obp56a",0,0.108585655969424,0.100272197587639,-0.381852595123291,0.808511835621495,-0.266112466392117,-0.118332353816633,0.761498132427852,0.343450349039178,0.608358651230085,0.649911826169236,0.5710790488485,0.467253357844164,0.773982117957925,0.849478252016922,1.39812497040009,0.525653297530495
"Obp83g",0,-0.25680405497824,-1.000183877422,-0.729061158928243,-0.819261236956175,-1.43177847003369,-1.01667230761566,-0.776490768522292,-0.857106070480306,-0.821705639147865,-0.347494036679543,-0.192373137588509,-0.0728793183210965,0.205906042239108,-0.905241411373597,0.0921075839174205,-0.201143785727274
"Obp99b",0,-0.209085985028659,-0.355072181487806,-0.720682088395749,-0.697227271557842,-1.42416541604438,-1.92295436013133,-1.61204289316999,-1.3627413479526,-1.09443335338378,-1.45468089030458,-2.02389658866027,-1.38787264632876,-1.11913622908859,0.641452933953204,0.235265457050181,-0.189678456273781
"obst-A",0,0.159922717503111,-0.296759341841795,-1.13021969148714,-1.11290496450879,-0.574796158632921,-0.68185027775396,-0.500232016195988,-0.11522122797588,-0.883463647833384,-1.3117491633216,-1.50861471551172,0.111227828035854,-0.323298659436865,-0.5665377436067,-0.943120342645528,-0.151320890334994
"obst-B",0,-0.0972649388487761,-0.125870642515846,-0.238238186097956,0.302922447421285,-0.500335705548543,-0.164090837522314,-0.175779126642222,-0.496318305771084,-1.08838414658,-0.669389539477103,-0.829060616984049,0.0153706494142145,-0.343239027044178,-0.672383527275457,-0.779446243723421,-0.190881958137105
"Odc1",0,-0.181026629319152,-0.101285406907636,0.342240005568835,0.780875363568731,0.730311004573791,0.720298387945835,0.988749482479578,0.562575918842388,0.519521391841193,0.348345077009557,0.398845687570677,0.296196606248756,0.576843950806214,0.221410127956037,0.0635232790565228,0.29585114076682
"Odc2",0,-0.217003602098635,-0.38624023075605,-0.648780034228516,-0.502327195349159,-0.294499186423541,-0.932014612768675,-0.171783762858557,-0.589465132885769,-0.902352481462573,-1.10184762244446,-0.347726294489814,-1.96638301944836,-0.654726693287422,-0.782713294806616,-0.440520849219554,-0.933378819403163
"Orc1",0,0.376517663400744,0.462518259715596,1.76325927689827,1.64223848499774,2.12748260243244,2.46182965303339,2.13059453296182,1.56618689875052,1.11855640484342,0.748405591668435,0.963429033163714,0.762914395082785,1.22982133696999,0.966982855793665,0.779684045192237,0.47147948746421
"Orc2",0,0.0761003031034837,0.328585292681332,0.51935007160423,0.423634094746479,0.651823560349286,0.680102121362914,0.339032933457694,0.265659887574557,0.0662825719728359,0.209996757744526,0.0264321771305103,-0.0773498935310215,0.123072454110597,0.370379707547257,0.211228016806437,0.134577061174932
"Orc5",0,-0.127414071033154,-0.137077820022647,-0.0310407874940912,0.171375904711839,0.285190437602129,0.183023141438038,0.00812407540835336,-0.020727934380782,-0.151583276679669,0.0755410865963322,-0.0469084771899064,-0.0762357641026075,0.00796520207079343,-0.128660794596703,-0.188958179353567,-0.19555050052581
"Orc6",0,0.244632924548782,-0.301075649982532,0.0270378257613222,0.63789031010675,0.472119022618286,0.939290804217764,0.393424323540564,0.141971611160114,0.817724970804674,0.842463533817411,0.47434158244513,0.250755490777984,0.528831575016899,0.456864244877045,0.609655496975994,0.399331533260724
"Ork1",0,-0.418121281301607,-1.00955851600678,-0.78181062924122,-1.13624487445549,-0.871214835572882,-0.684445582623258,-0.409426830169926,-0.0244005980941973,-0.56378010644308,-0.35454352171391,-0.07724968495413,0.0867098694923891,-0.218226476131977,-0.0862904658847139,-0.00578576047879942,0.11080193173806
"ORMDL",0,0.0381867999551764,-0.0661977271298486,-0.308749406926119,-0.125271215699642,-0.334664963983388,-0.336428633243471,-0.0873561725072411,-0.127229844360135,-0.0330969621626354,0.00968465224224246,0.0511329756748262,0.192190405548744,0.162289490815487,0.103782713088656,0.317795533323507,0.251620178474068
"Oscillin",0,-0.0625072146049961,-0.127511395189419,-0.265671295248258,-0.089879830449819,-0.166956890327715,-0.188451090117837,0.0789960942454417,0.0414943772250966,-0.0897452600191082,-0.270969008652867,-0.260331227993414,0.301414706746507,0.0554841560644688,0.116648956167027,-0.0578365239900451,0.285094130578617
"OstDelta",0,0.0357655618366151,0.152028442027119,0.0663380870934924,0.211922399442225,0.119135735004749,0.121816088713624,0.488656740700637,0.40679739286013,0.0947161392101856,0.0941603185664119,0.0615938697893457,0.148772950853536,0.230905777312386,0.16357736894422,0.17099774875786,0.00473085817415697
"Ostgamma",0,-0.033097552799803,0.00620338457413006,0.00249920142336535,0.203378507954136,0.0112243229368509,0.0514660145992991,0.305610238056528,0.209624114264342,0.0300823846372698,-0.00222789489840469,-0.00754880250934509,0.00376385543130819,-0.0211341004670498,-0.0490852873284862,0.0892333019397133,-0.123891801270529
"otu",0,0.558350469128964,0.57725474030401,0.401223417549671,0.0782629310174203,0.334019772803852,-0.0681175033084777,0.0750986190055415,0.347248574696977,0.577949950939457,0.172865726722749,0.261774822713959,-0.0127037880637643,0.0898070278774938,0.16959121835934,0.631584589487771,0.296326761317602
"p38a",0,0.0508688000925916,0.143685822881444,0.204566064324574,0.180230671804524,0.21194015504468,0.12213121611733,0.178928047975457,0.114887977696959,0.157549922249875,0.136364589636076,0.21833699926437,0.164007441453966,0.256704548645338,0.19514491231301,0.219972945886079,0.163273071138932
"p38b",0,-0.14431065553141,-0.0337948214959907,-0.0661448815302528,-0.0934132158951089,0.114412086183424,0.0100582673830223,0.317534812708083,0.35732279728502,0.257989408792427,0.165022266218671,0.275397372987078,0.347300519471751,0.20971464279315,0.266025021144352,0.177380188654363,0.192078775661201
"p38c",0,1.15788246858517,1.38770425981542,0.666815611335763,0.55091983058608,0.509545303146007,0.0912784974239595,0.813893523209667,1.16646054920917,1.2760134320783,0.375049642602399,0.863378366032237,0.914287129760212,1.06392985035845,1.35939504180607,0.581441749830661,0.96747967162751
"p53",0,0.185116600873739,0.344446261859541,0.867169997835709,0.767175541765553,1.07725935028735,0.53060222392268,0.340882090784077,0.38372944394393,0.840185097092641,0.425627095656134,0.324934761699411,0.365161368748933,0.496368459810772,0.529580106623492,0.288521612823858,0.406927188054802
"P58IPK",0,-0.0817905616247439,0.341745185456054,0.730999179584056,0.556608514830137,0.60943611618405,0.681074839482456,0.987756181940105,0.588523434144048,0.00462655088068686,0.0377705990688151,0.118389479066071,0.228612641063026,0.219551776914915,0.29482333026592,0.171393241337468,-0.0739164581186547
"P5CDh1",0,-0.0278395042887665,-0.0268996594795832,-0.126818708851051,-0.196700115930259,-0.0388800486906122,-0.212559894914744,-0.0366090991716153,-0.0486676990392301,-0.0948267933329028,-0.163383082985424,-0.0981819305788214,0.0755966715163252,-0.0184071833588852,-0.0953644911738998,-0.0533306310354806,0.0228774386082042
"P5cr",0,-0.179564380900771,-0.202764888280486,-0.403999608381019,-0.246051563893837,-0.338552652626198,-0.360401943333906,-0.0515127123376651,-0.0979663512226088,-0.120915792965847,0.0934558064471585,0.348302870541222,0.344045357284692,0.0863831396294961,0.0178202048301275,0.465258567440354,0.179989931881996
"Papss",0,-0.0831007992009338,0.17833076914045,-0.0264448835998277,0.0642864324071453,-0.0425645618765325,0.0559154137041404,0.348551043710219,0.328448526332993,0.217444068183334,0.316398147503229,0.294902523371753,0.310481207154309,0.208062620193029,0.357452425562367,0.545511548172002,0.214041634089238
"Parp",0,-0.00843917950111361,-0.0661123296824044,-0.20488159091729,-0.192630674887151,-0.032384412323875,0.134944121601891,-0.0371372787551021,0.0411972014452759,0.11177126024567,0.0502471292530728,0.03478456603683,-0.039834496398206,-0.0205410270693074,0.0147887480262465,0.0474403608153757,-0.0343777034675039
"pasha",0,0.242526683971263,0.135183444467316,0.141153042560802,-0.0768122541708118,0.194291089423516,0.0325855991548409,0.279610929947034,0.16313774966209,0.133269340447701,0.0498163060654044,0.081695201750652,0.176065262480338,0.173331075238443,0.159040420994505,0.0396076897361968,0.112453079365963
"pav",0,-0.141595151448656,-0.223703117607037,0.0352099850087053,-0.212776123729775,0.185632489556346,0.098820614814946,-0.161383130339672,-0.172238925468981,-0.305455641094347,-0.310120381624678,-0.437308293842463,-0.274094126112129,-0.1081405952495,-0.139175178612786,-0.254098574027812,-0.210782287501858
"PCB",0,0.102206178826092,-0.147921982818602,-0.748145654231127,-0.878610420840635,-0.619372838630389,-0.421913825090396,-0.0179263036696842,-0.181026547618837,-0.516609092696438,-0.396532376993393,-0.157601879892212,0.0920576225408496,0.0520242545040794,-0.340081876429073,-0.218714316572239,0.0329701738391499
"Pcd",0,-0.102160415655973,-0.258066882246958,-0.301042305753662,-0.119861991579675,-0.378371552409008,-0.244994923149599,0.0361126830065528,0.0307397770059206,0.014407264107656,-0.0298212970347826,-0.0417320277283784,0.10190412698103,0.113346268962029,0.0982109783843876,0.197223662703194,0.180974904607079
"PCNA",0,-0.00931711276971958,-0.0212293750748844,0.323493562881583,0.663395707977247,0.702338654040502,0.86445213893222,0.71910432664288,0.251841608994827,0.291040982633694,0.0509427810644594,-0.0528576800947009,-0.23628201352974,0.0874219681876234,0.0428673958435417,-0.0301925243820618,0.00373299095088653
"PCNA2",0,-0.0809259864523137,-0.0100338657639165,0.0703652800214836,0.280617255937237,0.0701858553030985,0.000632091882130315,0.0410440209575742,-0.043423415393554,0.0319192268113637,0.0938844175043703,-0.168778448854864,0.0883238903928971,0.030954384325415,-0.0672972339007782,0.205073916326498,-0.085556185038369
"Pdh",0,-0.131614032676127,-0.238914761731441,-0.311884804827807,-0.336282350577402,-0.644809046475915,-1.04218163624074,-1.00737096093231,-1.03161513634799,-1.00924508720203,-0.84847965468435,-0.440319436861347,0.261488889836022,-0.235426724779442,-1.13514518541842,-0.33334783069477,0.197994301900876
"Pdp1",0,0.176400434485296,0.0706546932655137,-0.100743597807491,-0.0896899135590541,0.169945043668693,0.553388864192084,1.11277009914643,1.47953186612828,1.69067017378684,1.41386277071882,0.578166030400515,0.173841764859579,0.320098312004681,1.73392440322299,1.06235764739916,0.312995679919068
"Pdxk",0,0.0880743880475183,0.337701023856583,0.40506687567939,0.562623670466396,0.281118227454267,0.040108891826244,0.310164996648895,0.319911563386702,0.294284587921729,0.0190265408047345,0.0911763393508647,0.342318491596242,0.521571798673687,0.412881959252797,0.275488696186552,0.596569929934232
"Pebp1",0,-0.216417709635611,-0.278248408291487,-1.09735759111033,-0.472654702855231,-0.516929859060453,0.0563546326284214,0.554137771182446,0.634758245275361,-0.308524239091473,-0.79484359037883,-0.477410959236437,0.920876631105935,0.375742599004667,0.618908295439397,-0.089763572831167,0.355491622099175
"peng",0,-0.0698201827978542,0.0787540881878783,0.0307312340350947,0.176036420158937,0.344635959333399,0.287230818128789,0.29976066684413,0.296274247392126,0.170079593985907,0.245673669230094,0.173682487564704,0.187443034853045,0.255913255509521,0.170143984258361,0.195740869081944,0.167973411159197
"per",0,0.216859109718722,0.350299106179149,0.635981947073948,0.484626211788131,1.23287814214036,1.76367884215039,2.05544612990576,2.40107877955326,2.38843445213464,2.40510580212625,0.969911923920741,-0.0160314387593652,0.974404402825231,2.40160158921845,1.49151922367781,0.0128110301657105
"Pex14",0,-0.0352703992518153,0.0434860650151645,0.0304834879540037,0.238006590339617,0.111934495770749,0.155067927538508,0.30462760394076,0.257773394921525,0.358201988321981,0.16858580120477,0.187873638969085,0.339559542516784,0.30220544097843,0.254782838276582,0.37688125039648,0.286048769770247
"Pex5",0,-0.097030979285206,-0.139675661478309,-0.225836618278055,-0.276394326900571,-0.372170865324081,-0.192808598108415,-0.0713817364933496,-0.041053689482264,-0.0138443889907327,0.113562517495969,0.0524734225449084,0.0614316287209915,-0.0223039701855763,-0.0127659020433724,0.184856888172726,0.134642319010053
"Pfk",0,-0.0888371196221716,-0.0900357551004323,-0.0866228339569837,-0.427222519411853,-0.0966804128468493,-0.119319441793621,-0.119971990583547,-0.0527329300273731,-0.179546471027429,-0.0885882871711292,-0.0928276066789486,0.012355250518965,-0.0556225661789966,-0.115230210611038,-0.108812038448457,-0.00322571183431286
"Pfrx",0,0.140163314552244,-0.0128009451903282,-0.362918264409866,-0.449819451176022,-0.303165714830731,-0.145183780651277,0.259695287994408,0.415589815307777,-0.0928192359099143,-0.0982069067644886,-0.114410018365594,0.321887449126696,0.326465245618024,0.514913651238773,0.0226362411410035,0.50394667199605
"Pgd",0,0.0842202697313432,0.0230865845693433,-0.263719309497063,-0.236373227091386,-0.4297524601622,-0.302316307750592,0.0780448694044917,0.118106219363577,-0.224781409148381,-0.327438721075367,-0.0155695235337614,0.548311866606653,0.45449416757951,0.334984161501513,0.170937712537768,0.376529295313462
"Pgi",0,-0.0134608894336843,-0.0835414550816793,-0.284806198420165,-0.333906743812793,-0.493987392615228,-0.50346694302255,-0.367263937996587,-0.31621853987428,-0.495886158902369,-0.373502433190493,-0.154077210025477,0.21693946545081,0.174151302583258,-0.0621765464484003,0.0604939491984471,0.243092609216571
"Pgk",0,-0.137650806713982,-0.213261541989322,-0.405850761034652,-0.204900382580078,-0.527503456677467,-0.476675348694718,-0.191726254111096,-0.102970396136477,-0.207104537754049,-0.166880333470276,-0.0940135565374263,0.226813478877075,0.0779308247734107,-0.0540131000933073,0.111445464078288,0.0806465355341395
"Pglym78",0,-0.178886726955737,-0.207302286482808,-0.383932959847747,-0.227066294715069,-0.468614729161462,-0.490888468495634,-0.154890554552725,-0.0866340923140738,-0.212034823345403,-0.20498766507411,-0.0941592939315576,0.208700658765697,-0.0192919153977611,-0.0789828345965988,0.135711320108403,0.0670287780082619
"Pglym87",0,0.0481693506143621,0.0179300573581633,0.128965227545023,0.0378721714805241,0.0159763051725514,0.0183379359093916,-0.238160667479511,-0.289376242690783,-0.223692036347898,0.0278354483621195,-0.0563677275282126,-0.287664213389316,-0.236785096517408,-0.397369890348018,-0.379687893785266,-0.28753082752842
"Pgm",0,-0.0584232586980313,-0.259339405138123,-0.699195510502266,-0.533574623949079,-0.989511924226218,-1.05241536438725,-0.488096415586975,-0.404183842745903,-0.449170513525623,-0.311958412182634,-0.0998256813843099,0.212377671104866,0.164436481383914,-0.0505052384044511,0.217768119597329,0.277357693205317
